MD,k,phi,GR,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5719.1,0.138,8.7,28.942244,112.5149,2.6274188,0.08696045,55.129692,4.5438037,0.00067296275,0.0008421809,0.00084221887
5719.4,1.04,12.3,28.047693,130.563,2.5728512,0.11304366,57.002953,4.689568,0.00084295025,0.001086632,0.00108667
5720.3,4.91,15.4,23.60437,111.17826,2.5239286,0.14982432,61.41309,4.8710027,0.00088219804,0.0011372273,0.0013036749
5722.6,0.003,5.9,11.606503,342.16696,2.4013693,0.1737017,64.72734,4.99811,0.0015322508,0.0016922738,0.0016923116
5723.05,0.02,5.6,10.759244,350.85837,2.4472828,0.1850835,65.59804,4.766588,0.0014535082,0.0016138202,0.0017311786
5723.35,0.69,10.1,13.598351,119.99028,2.5108058,0.16371626,62.490696,4.5967765,0.0010539015,0.0012260111,0.0012290144
5723.55,0.06,10.7,16.109165,92.2015,2.5387042,0.15051134,60.588882,4.626093,0.00094820926,0.0011297935,0.0011428596
5723.65,0.393,12.0,19.146143,82.998,2.5554686,0.13868448,59.043118,4.6762867,0.00084574154,0.0010497943,0.001063008
5723.95,12.9,17.3,21.427483,76.60734,2.591354,0.112214796,56.778812,4.659703,0.0007477531,0.00092199096,0.0010861271
5724.3,66.4,16.9,23.548277,72.36255,2.6275237,0.0938296,55.029076,4.6253223,0.0005724049,0.00070679234,0.00093787274
5724.6,44.5,17.4,30.635775,73.4982,2.6263216,0.07286562,54.597168,4.332212,0.00042898048,0.00067242654,0.0007025256
5724.9,0.014,3.8,39.662506,53.562973,2.6013432,0.06984861,55.531452,3.9855995,0.00026338457,0.0006296882,0.0007397572
5725.25,0.038,5.8,42.94871,47.097824,2.597867,0.078908734,55.48292,4.2604213,0.00034835204,0.00060497556,0.0006419308
5725.5,2.11,13.0,33.01633,53.43616,2.6052501,0.08008525,55.654663,4.4991965,0.00040977378,0.00068954984,0.00069041445
5725.8,0.617,9.8,26.741415,50.032516,2.5879984,0.10736222,59.25379,4.626531,0.0006979964,0.0011164475,0.0011491018
5726.55,0.001,5.2,19.321207,124.20156,2.4631057,0.19039786,65.43962,4.6318917,0.001357514,0.0016982815,0.0017892569
5727.5,0.001,1.3,45.893448,23.002947,2.575432,0.07612931,58.70718,4.7154145,0.0005534704,0.00078865443,0.00080257835
5727.6,0.055,3.4,50.837284,20.51622,2.593745,0.086643286,58.292393,4.8941503,0.0005534704,0.00078865443,0.00080257835
5727.95,0.006,3.8,45.50491,24.872797,2.5801878,0.1339558,59.357998,4.891635,0.00090967165,0.0012254684,0.0012255252
5728.4,0.136,7.7,34.07104,24.295712,2.5479748,0.123430654,60.23694,4.7941504,0.00085867406,0.0011730428,0.0011730806
5728.7,0.055,3.7,39.245403,23.027239,2.57271,0.10980187,58.49748,4.924894,0.0006008821,0.0007997565,0.00079979445
5729.0,0.195,6.2,44.367275,17.83754,2.6220427,0.095955394,56.843956,4.888139,0.0005566576,0.0007007176,0.0007008061
5729.3,2.89,10.3,48.280792,27.108486,2.65557,0.09533141,55.906815,4.633071,0.0006322353,0.00077528576,0.00077532366
5729.6,15.2,16.4,55.302227,45.71646,2.6365967,0.08747995,55.25529,4.561439,0.0005042354,0.0006556554,0.0008070796
5730.2,0.286,8.9,52.956615,21.269396,2.650679,0.04353538,54.450134,4.800347,0.00019768078,0.00054140686,0.0005415301
5730.55,0.0,0.7,48.416218,30.49868,2.6313498,0.078012444,56.003345,5.042497,0.0005228959,0.00081044773,0.0008419285
5730.85,5.26,11.7,44.669323,29.66111,2.612497,0.09323182,56.812904,5.0267863,0.0005583418,0.00084414077,0.00088714843
5731.3,41.7,20.5,47.073368,29.200283,2.6181917,0.08053273,57.002556,4.9148545,0.0005234798,0.00071506726,0.0007202511
5731.6,108.0,18.6,42.69862,39.256355,2.5729165,0.10300019,58.445004,4.9843307,0.00078948296,0.00094205677,0.0009480071
5731.9,27.9,17.6,35.585743,95.679306,2.501588,0.15369242,61.81412,4.8769107,0.0012399431,0.0014463707,0.0015281427
5732.25,16.6,16.6,30.78908,111.09148,2.514807,0.15168248,63.260983,4.6084156,0.0010203737,0.0012375553,0.0012882112
5732.4,12.6,18.6,32.676273,138.50476,2.5696955,0.117233045,60.906178,4.318363,0.0007184319,0.0009794519,0.0009796314
5732.55,20.2,17.6,37.3558,204.27467,2.614496,0.083831064,57.28436,4.004553,0.00045471307,0.0007195265,0.00079302123
5732.8,49.1,17.8,49.269375,406.2804,2.6560857,0.050144225,54.88293,3.8725178,0.0006595531,0.0008268162,0.0010128842
5733.15,157.0,18.7,49.254852,364.02338,2.6221972,0.09946902,56.80334,4.5087557,0.0011008644,0.0012239405,0.0014548568
5733.4,21.8,15.4,24.936722,363.6929,2.485927,0.17100056,63.500626,4.8027215,0.0016397769,0.0018224523,0.0019529663
5734.55,0.674,10.4,15.722465,983.6729,2.405305,0.20493189,67.305046,4.9375405,0.0014828288,0.0017163497,0.0017163879
5735.1,1490.0,15.4,17.855555,757.697,2.40608,0.19750294,67.67777,4.937518,0.0015665172,0.0017485548,0.0018635638
5735.4,684.0,14.0,15.66124,693.9221,2.379957,0.19663651,68.59607,5.0232096,0.0015647003,0.001732907,0.0018138305
5735.6,548.0,15.1,14.867215,692.89703,2.3870943,0.19249448,68.31468,5.03306,0.0015517549,0.0017414148,0.0017414528
5736.05,1190.0,16.3,12.806877,539.8747,2.4376354,0.18171048,66.26795,4.7188296,0.0015496389,0.0017184344,0.0018867222
5736.3,112.0,12.7,12.446284,412.2463,2.4646232,0.18038097,67.181755,4.2817736,0.0016094801,0.0017846443,0.0019552074
5736.6,9.25,10.5,12.265664,366.31952,2.4416175,0.18778232,66.26222,4.3368745,0.00168353,0.0018782031,0.0020015973
5736.9,1590.0,16.4,12.12609,663.5272,2.4226778,0.15806437,65.10581,5.011846,0.0017195914,0.0019398852,0.0020182685
5737.45,2.28,8.1,10.634075,1680.5392,2.4180963,0.13808697,65.328804,5.622547,0.0015431755,0.0016709354,0.0019719838
5737.55,0.652,9.7,10.87336,1450.1415,2.4052827,0.14157078,66.20649,5.7094884,0.0015431755,0.0016709354,0.0019719838
5738.5,193.0,13.1,11.614117,1706.4288,2.4398696,0.13212247,62.745598,5.7978034,0.0013061776,0.0014442928,0.0015373691
5738.6,4530.0,17.6,11.967808,1950.0,2.4452984,0.13723536,62.743973,5.7240887,0.0013539855,0.0014967243,0.001537768
5738.9,4.56,13.5,13.433715,1257.8839,2.4609916,0.13427395,63.899464,5.5116434,0.001464997,0.0015996583,0.0016187622
5739.2,35.0,13.6,11.645116,863.97473,2.4227152,0.13911512,64.785416,5.659704,0.0014726062,0.0016452335,0.0017424924
5739.5,251.0,13.9,11.833438,1251.5812,2.4481008,0.13430934,64.54094,5.6469936,0.0012478164,0.0014356166,0.0015262525
5739.8,752.0,17.0,12.870967,1401.762,2.4887443,0.11987015,63.024475,5.5442786,0.001112322,0.0012815103,0.0012822752
5740.15,65.4,16.7,13.554643,1644.4237,2.5014923,0.10525182,61.368435,5.4800305,0.0011313126,0.0012480171,0.0013193641
5740.45,0.429,8.0,13.048396,1513.2725,2.4638405,0.118972704,63.20326,5.6543455,0.0013298229,0.0015990303,0.0016250567
5740.75,3.17,9.4,13.9007,1080.1179,2.414187,0.14235318,64.776825,5.8619165,0.0013146545,0.0016128523,0.0016128905
5741.4,9.43,8.0,13.744777,1235.1846,2.4796891,0.12946807,64.34578,5.432087,0.0012557148,0.0014218747,0.0014219128
5741.8,9.48,11.1,13.166554,1085.9519,2.4639523,0.111585416,63.389236,5.379018,0.001272714,0.0013255291,0.0013257647
5742.15,0.181,5.8,13.642632,1113.955,2.4255874,0.13866904,64.476494,5.2887244,0.0014226057,0.0015024989,0.0015026741
5742.45,36.3,13.2,14.9423685,1039.0532,2.4168096,0.1684069,65.45387,5.1216435,0.0015296078,0.0016756478,0.0017154553
5743.05,0.626,7.2,20.17524,437.43497,2.5483134,0.1136628,59.602436,4.751287,0.0010503473,0.0012029522,0.001313293
5743.15,0.001,6.2,23.159277,359.61145,2.54369,0.113019265,59.10821,4.7209396,0.0010221719,0.0011644852,0.0012101447
5743.35,49.7,14.6,22.695429,319.85995,2.5283997,0.11480301,59.51057,4.6917133,0.0010922183,0.0012193361,0.00124936
5743.65,30.7,14.9,20.721018,246.06497,2.5005643,0.12631178,61.514694,4.4461517,0.0011256131,0.0012147471,0.0012798788
5744.0,79.3,15.6,23.009455,251.87387,2.487791,0.13994615,61.490677,4.258039,0.0011808767,0.0012867223,0.0013666322
5744.3,602.0,17.2,22.50994,255.98463,2.5284033,0.12808175,60.793556,4.352792,0.0010041127,0.0011344162,0.0013686529
5745.35,21.7,21.9,28.459023,130.48651,2.587094,0.061684586,56.871933,3.479652,0.00057051034,0.00093624904,0.0009482372
5745.95,30.5,14.2,26.923277,209.26265,2.494667,0.12160661,60.2126,4.7311144,0.0012682574,0.0014353377,0.0014354858
5746.25,46.9,16.2,19.284761,296.7977,2.4200487,0.16022812,65.19182,4.82946,0.0014067085,0.0015499927,0.0015501464
5746.35,74.8,18.7,18.405035,413.06226,2.402738,0.17476256,65.25777,4.8098154,0.001446905,0.0015435307,0.0015436873
5746.55,75.8,14.2,17.972029,486.72958,2.388971,0.187123,66.03309,4.830298,0.0014946203,0.0016080136,0.001715368
5746.85,78.7,12.8,16.903805,510.9805,2.3881042,0.18380582,66.29459,5.049816,0.0015113153,0.001663338,0.0018121579
5747.2,405.0,15.2,18.998716,363.8246,2.4454477,0.15952232,65.14449,5.103597,0.0014160961,0.0016242947,0.0017020404
5747.3,207.0,15.0,21.381065,304.99915,2.4776719,0.14717743,63.368275,4.9966755,0.0013500844,0.0015243682,0.001576479
5748.2,582.0,16.0,25.907478,122.935524,2.5061674,0.1260644,60.408447,3.5297508,0.0013007398,0.0015566008,0.0015574181
5748.5,405.0,15.1,31.841919,121.995445,2.4676886,0.17811987,63.504375,4.2104387,0.0015868633,0.0017474081,0.0017598729
5749.1,6.9,11.3,18.843788,746.33655,2.3948174,0.18781775,66.30901,5.37716,0.0014758126,0.0016650222,0.0017199026
5749.9,1290.0,16.8,18.048006,1950.0,2.4081657,0.15980747,65.275635,5.5736165,0.0013656935,0.0015096053,0.0015714229
5750.2,13.1,16.4,19.095987,1787.8354,2.3908544,0.15884504,66.25255,5.588232,0.0015603555,0.0017189761,0.0017190143
5750.5,31.3,19.2,20.54489,1324.3483,2.3872538,0.16064897,66.66705,5.417686,0.0015357136,0.0017744926,0.0017746831
5750.8,18.6,15.8,22.922777,1058.5032,2.3956838,0.16289386,65.34521,5.460486,0.0013689729,0.0016420647,0.0017305409
5751.1,0.004,3.3,25.716509,1266.9015,2.425863,0.15628317,64.482155,5.495843,0.0014142687,0.0016296557,0.0017351283
5751.4,4.31,9.1,29.722876,1181.1954,2.4182203,0.1740908,66.35907,5.4868917,0.0014746459,0.0017069728,0.0018019752
5751.7,94.5,16.1,29.094828,524.3118,2.4271379,0.17025247,66.389565,5.429612,0.0012874514,0.0014957237,0.0015361191
5752.0,8.64,13.9,29.483213,904.95386,2.4128706,0.16045812,66.16528,5.4590683,0.0012756708,0.0014587512,0.0014622089
5752.3,9.2,12.6,35.90658,585.74146,2.3806999,0.15137218,67.898254,5.5455103,0.001443971,0.0017618432,0.0017825145
5752.65,0.12,11.4,33.589554,552.44727,2.3856394,0.17024507,68.28284,5.41268,0.0016352072,0.0017833418,0.0018792418
5753.9,0.754,12.7,39.847443,106.18185,2.5513494,0.088005766,58.523327,4.6803584,0.0007212121,0.00088048785,0.0008916398
5754.9,43.3,15.5,30.83426,238.88103,2.52455,0.13347816,61.088898,4.3406067,0.00090334937,0.001131276,0.0011585539
5755.2,5.13,13.3,29.434122,310.78964,2.5791473,0.086776815,58.430378,3.7696104,0.0006235448,0.0008848458,0.00093219633
5755.5,0.181,3.3,34.59718,252.51608,2.6194062,0.03289964,53.608177,3.5624166,0.00048682184,0.0007207199,0.0007513184
5755.8,0.214,6.2,46.41237,249.75217,2.5840616,0.062143296,54.484676,4.330511,0.00078121247,0.0009493336,0.0010383815
5756.15,0.0,1.3,35.421753,261.84152,2.5506437,0.107833676,58.307537,4.699136,0.0010321443,0.0013136552,0.001313696
5756.5,0.0,1.5,26.717178,304.51523,2.5027459,0.14385307,61.268517,4.7287846,0.0010996114,0.0013410817,0.0013412157
5756.9,0.0,4.3,18.583015,243.24973,2.4823062,0.16947755,63.306488,4.5333176,0.0012270878,0.0013613361,0.0013613744
5757.1,0.002,4.2,18.963938,276.99466,2.4780445,0.16046476,62.88622,4.5781984,0.001133036,0.0013508487,0.001361979
5757.4,36.5,16.5,19.963987,375.61932,2.470597,0.13472685,63.162712,4.722562,0.001195077,0.0014319296,0.0014470576
5757.7,8.17,12.1,21.971292,713.5275,2.4847548,0.15236953,63.45898,4.6277475,0.0013040806,0.0014735794,0.0014745176
5758.0,201.0,15.4,19.210114,407.8809,2.5198307,0.11561114,62.40015,4.386757,0.0007676355,0.0009959326,0.0011782644
5758.25,19.3,13.6,20.594934,209.53433,2.5830617,0.07646624,58.67838,4.648122,0.0004450348,0.00073305995,0.0009888067
5758.75,3.97,13.1,25.669456,64.835434,2.672079,0.066843726,55.01712,4.870309,0.0003126491,0.000496145,0.0004994996
5758.85,1.03,10.1,22.788475,92.372665,2.6858964,0.07164857,54.6995,4.841199,0.0003126491,0.000496145,0.0004994996
5759.05,0.0,2.7,19.032875,105.188774,2.6905093,0.05681581,53.259228,4.8110433,0.0003608067,0.0005266397,0.0005755937
5759.7,0.0,2.6,29.895067,63.32092,2.6397064,0.085741416,54.51024,4.774508,0.000816332,0.001065412,0.0010845283
5760.0,0.001,3.8,30.61499,140.32088,2.552629,0.11434041,57.001408,4.9298944,0.0012378329,0.001379565,0.0014164475
5760.3,0.765,11.8,29.604668,171.99092,2.4866505,0.14507563,62.93301,5.1405473,0.0011817636,0.001328838,0.0014107854
5760.9,0.003,5.3,20.644985,384.54282,2.4914925,0.15666074,63.036354,4.9853783,0.0010598387,0.0014343465,0.0014343847
5761.15,0.003,4.4,17.808691,337.54163,2.511897,0.16172667,61.990612,4.679301,0.0010599114,0.001434445,0.0014344832
5761.45,0.003,3.8,23.236969,116.0974,2.5372798,0.14143434,60.61713,4.7349052,0.0006672597,0.0010887446,0.0011110012
5761.75,0.013,3.3,24.385048,100.89963,2.6103086,0.09061906,57.308876,4.7634106,0.00039881424,0.0006157247,0.00062260963
5762.05,0.821,11.6,28.862288,42.171246,2.6329193,0.06716153,55.051533,4.752646,0.00039882748,0.0006157452,0.0006226303
5762.35,4.57,16.2,28.154078,35.294758,2.6625621,0.0800301,54.805466,4.636618,0.0004849035,0.0006619162,0.00083901355
5762.9,5.1,11.0,29.108526,52.292694,2.6526053,0.08494482,55.89459,4.767064,0.00068094017,0.0011159779,0.0012371286
5764.2,18.3,18.3,64.66842,16.78144,2.6485116,0.05496757,56.82821,5.1254544,0.0001139247,0.00033677035,0.00062407024
5764.4,15.3,17.3,64.61823,19.568573,2.6588762,0.0680727,56.65688,5.1037607,0.00041409806,0.00062750606,0.00093318726
5764.7,14.3,14.3,58.77211,30.987713,2.62964,0.11890899,58.28504,4.894025,0.0008314079,0.0010085469,0.0010951766
5765.0,19.8,17.1,41.794903,83.03562,2.5477579,0.16400293,59.126305,4.6269603,0.00082080223,0.0009212017,0.0009501473
5765.1,24.7,17.7,39.76308,86.06394,2.5679984,0.13883221,57.09953,4.6865516,0.00075712823,0.00083525,0.0008352883
5765.9,107.0,14.3,44.869064,132.69145,2.541557,0.090318464,57.18847,5.7760253,0.0008694812,0.0009317986,0.0011129926
5766.2,28.9,14.5,42.9446,266.53195,2.5901272,0.07946847,58.48845,5.5141993,0.001358991,0.0016191783,0.0016912372
5766.85,259.0,6.9,21.66297,509.62268,2.4175403,0.14904062,67.16198,5.3340273,0.0015383105,0.0019490705,0.0019491088
5767.1,0.004,6.0,18.399744,802.7168,2.37903,0.15824565,68.455055,5.4395204,0.0016334614,0.0019855911,0.001985711
5767.45,0.002,7.0,20.1755,889.1602,2.3598287,0.1722205,70.14927,5.5790343,0.0016672671,0.0019483236,0.0019483618
5767.75,0.014,4.6,19.605247,807.2165,2.3750744,0.17489944,69.17631,5.565367,0.0015297392,0.0018417952,0.0018419912
5768.15,0.018,10.1,25.961487,333.97086,2.3746557,0.18427849,69.2117,5.548656,0.0013678443,0.0016015277,0.0016318102
5768.95,0.013,10.0,27.025167,133.45757,2.4175835,0.18014345,67.046776,4.6977863,0.001195697,0.001464598,0.0015687066
5769.45,0.903,13.4,27.425219,93.5783,2.3986802,0.16597095,65.47242,4.439067,0.0013373942,0.0015486074,0.001660579
5769.75,0.071,10.6,29.24513,112.91914,2.4029171,0.11119407,65.27712,4.926106,0.0013375595,0.0015487986,0.0016607842
5770.0,0.025,12.4,32.083153,43.089897,2.4417145,0.07478267,62.887848,5.2875924,0.00060149474,0.0007341655,0.00073420367
5771.05,18.1,17.9,72.502945,10.495197,2.5679464,0.1089921,60.972805,3.9171283,0.0007387183,0.0008545557,0.001020598
5771.35,69.0,15.1,97.51611,7.7542777,2.523666,0.11399311,63.069,3.775608,0.00085187773,0.0011607689,0.0013195605
5771.7,209.0,16.0,96.14335,7.4473286,2.5338762,0.13943961,62.971947,3.8340175,0.0008958198,0.0011464927,0.0012880123
5771.95,1013.0,14.5,57.44627,17.220016,2.5422134,0.14980361,60.066563,4.186291,0.00090097165,0.0011802503,0.001288514
5772.3,112.0,17.1,59.435776,12.762499,2.507755,0.11498271,63.157124,4.141246,0.00090034254,0.0011464984,0.0012236587
5772.8,59.2,13.7,66.87595,18.261648,2.4363458,0.18445587,64.89215,4.1509576,0.0013106744,0.0014882494,0.001488595
5772.9,0.007,10.7,41.87895,20.733778,2.4096181,0.18363926,64.69379,4.5020123,0.0016355993,0.0018154237,0.0018154618
5773.1,110.0,21.8,22.699371,24.404514,2.3735836,0.17880157,68.34592,4.9219065,0.0015931049,0.0018162141,0.0018162521
5773.7,35.1,25.0,29.158632,45.524258,2.3791804,0.1840188,68.91621,5.520103,0.0013818821,0.0015211642,0.0015212023
5773.8,26.1,23.9,30.382593,45.976578,2.403353,0.16357481,66.85042,5.478941,0.0014422773,0.001544787,0.0015448559
5774.6,34.5,24.3,43.874588,135.9922,2.4051867,0.13233739,65.23198,5.439338,0.0012033443,0.0014263904,0.0015045865
5774.7,2.53,18.6,46.8378,133.56508,2.408189,0.13657379,65.05748,5.4575043,0.0012494503,0.0014394345,0.0015215769
5775.55,56.9,22.3,49.120148,142.6647,2.3974125,0.1665147,64.812256,5.278568,0.001829425,0.0019686949,0.0019687607
5775.85,10.5,15.2,45.946636,102.52717,2.360886,0.19627118,68.72681,5.2804875,0.0019368182,0.0021305995,0.00214524
5776.15,2.29,13.0,54.20898,71.005646,2.3025553,0.21327287,73.100815,5.33302,0.0020229616,0.0022355109,0.002235549
5776.75,1.39,12.2,44.011795,50.578785,2.2813199,0.23328279,73.00828,5.1924806,0.0019335289,0.0021661003,0.0021661385
5777.3,0.079,7.0,33.22109,44.485645,2.3387146,0.2237563,72.53634,4.47732,0.0017280143,0.0019438196,0.0019439692
5777.9,0.053,12.1,30.902481,41.838478,2.309019,0.2474319,71.45524,4.9693437,0.0016638843,0.0020627878,0.0021499381
5778.2,0.007,5.1,27.371346,26.07903,2.3769476,0.21130961,69.79467,4.969034,0.0010132715,0.0015058357,0.0015058737
5779.2,0.003,15.5,64.967415,14.468397,2.5719354,0.14562611,58.146305,4.1728177,0.00084481237,0.0013082507,0.0013187104
5779.3,4.78,20.6,52.85905,16.452795,2.5888112,0.124750294,56.894974,4.1619754,0.0006841585,0.0012342385,0.001274585
5779.65,0.004,6.9,41.214943,33.64906,2.62742,0.07889988,56.323593,3.9594405,0.00063903263,0.0010981931,0.0011319522
5780.05,0.158,13.0,31.07627,50.477806,2.6275058,0.08120195,55.855534,3.6930394,0.00072348205,0.0009916703,0.0010242633
5780.25,0.334,11.5,39.39182,39.54636,2.603431,0.0950989,56.084972,3.9341974,0.00072348205,0.0009916703,0.0010242633
5780.55,0.657,16.7,58.321644,39.86251,2.580866,0.11341819,57.534115,4.3410254,0.0005296477,0.0008989985,0.0009245357
5780.85,1.88,12.6,77.04525,56.80507,2.613911,0.103845686,56.018074,4.4629307,0.0005556346,0.0009526525,0.0009927637
5780.95,0.171,8.9,81.17475,45.595757,2.6080627,0.11420224,54.616993,4.410767,0.0005556346,0.0009526525,0.0009927637
5781.15,31.8,17.3,69.6105,33.88723,2.5776186,0.13630643,54.62782,4.3250675,0.0008245383,0.0011257853,0.0011260473
5781.4,3.54,15.0,25.79927,20.34665,2.4827173,0.15508613,61.425247,4.190493,0.001237257,0.0015311259,0.001531164
5781.75,1.32,14.4,13.204628,20.54157,2.4335344,0.15509833,67.40939,4.0762954,0.001169909,0.0015212356,0.0015339702
5782.4,19.2,21.8,16.548649,11.766646,2.4855373,0.08937829,64.48377,4.132158,0.0012227426,0.0014128324,0.0014128706
5782.65,1.95,14.5,20.608727,8.845554,2.4674149,0.091591306,66.214554,4.346123,0.0012048627,0.0014279076,0.0014280229
5782.95,8.17,19.9,20.927185,6.8617926,2.4650362,0.10900977,65.94079,4.434737,0.001164081,0.0013086259,0.0013086642
5783.3,2.98,17.9,20.116724,4.937934,2.479516,0.12381924,65.57563,4.589907,0.0012233213,0.0013172424,0.0013419343
5783.6,9.02,17.7,19.440842,4.74693,2.4881837,0.13555433,64.63172,4.402197,0.0011307681,0.0013412074,0.0013553787
5783.85,3.72,16.2,18.34094,3.9872317,2.4416866,0.21290599,65.718575,4.524529,0.0012931392,0.0015540941,0.0016900675
5784.2,2.06,14.5,17.977026,3.7955384,2.4478905,0.16081862,66.380295,4.6776686,0.001087354,0.0013796316,0.0015395487
5784.45,2.58,14.2,18.405664,3.4288778,2.4789276,0.09492626,62.805103,4.467949,0.0008437136,0.0009733773,0.0009734155
5784.75,0.052,10.1,16.198517,2.606008,2.4368157,0.11913204,62.611877,4.4833927,0.0010284028,0.0011219665,0.0011927595
5785.6,0.102,7.9,12.6777525,1.4075226,2.4253528,0.19896986,68.262344,4.725603,0.0014429038,0.0015458721,0.0017027935
5785.9,0.052,9.5,13.276853,1.2973173,2.397311,0.21410625,69.837425,4.8286953,0.0014099604,0.0016897996,0.0018674186
5786.0,0.513,8.7,13.581288,1.2923621,2.3878472,0.21573387,69.91322,4.8319693,0.0013348176,0.0017139028,0.0018150252
5786.6,17.0,19.4,19.754608,1.5604244,2.4137247,0.21316545,67.889824,4.662296,0.0013704309,0.0016740647,0.0016831085
5786.95,9.95,16.3,20.299995,2.2758946,2.4862134,0.17877732,64.11293,4.869623,0.0010591354,0.001325644,0.0013840955
5787.8,0.174,9.0,35.745304,5.265469,2.4929473,0.16045868,62.562626,4.764102,0.0010796678,0.001303261,0.0013435303
5788.45,0.013,11.5,28.234642,5.2922416,2.5711858,0.08612764,60.400925,4.480119,0.0008727148,0.0010364407,0.0014447742
5788.95,9.04,17.5,30.04265,2.5192342,2.4627886,0.13585606,66.131096,4.570724,0.001023544,0.0012805848,0.0015166939
5789.65,19.0,17.1,24.62835,2.0787625,2.4291773,0.17893545,66.50082,5.0844593,0.0013007419,0.0016416967,0.0017567456
5790.4,34.4,13.2,23.859613,3.7501705,2.5076342,0.13474625,64.538475,4.8280363,0.0009350279,0.0010473466,0.0012050514
5790.75,1.18,10.7,17.382889,11.456537,2.518407,0.056969486,62.832005,4.069417,0.0012559539,0.0013888961,0.0017438227
5791.0,0.392,12.7,14.2878065,15.048775,2.4459834,0.113141954,64.76936,3.6875126,0.001374754,0.0015414567,0.001895658
5791.55,0.001,6.9,14.391429,6.1398067,2.4476776,0.15336,67.962494,3.9654448,0.001116296,0.0015090229,0.0015312103
5791.65,0.053,6.5,15.140216,4.438261,2.452409,0.18337391,67.01239,4.1398373,0.001116296,0.0015090229,0.0015312103
5791.95,11.0,14.3,18.099752,3.9883878,2.4931908,0.19856742,63.32038,3.8958669,0.0009286281,0.0012172393,0.0012173803
5792.25,5.71,13.3,19.401785,5.7883463,2.5407686,0.13191679,60.699764,3.7590523,0.00072121667,0.0010308434,0.0011159409
5792.55,31.8,17.0,18.440262,6.657595,2.5443983,0.14982046,60.09124,4.1811233,0.0008556281,0.0011981163,0.0013992813
5792.75,45.9,18.3,17.559164,6.3064036,2.521194,0.1526038,60.161106,4.3348618,0.00097534875,0.0013087391,0.0014841363
5793.05,9.6,15.3,20.085897,5.413859,2.4877913,0.14328814,61.523014,4.714213,0.0010586695,0.0013655232,0.0015509848
5793.3,24.2,14.3,19.0168,5.3510733,2.4891095,0.11234275,62.916393,4.976302,0.0011396095,0.0014380127,0.0015995516
5794.85,15.4,18.5,19.66658,3.0097039,2.4748785,0.14175595,63.389927,5.481481,0.0011113486,0.0013264336,0.0013266158
5795.15,19.8,19.1,20.78023,3.0465655,2.4633849,0.13972974,64.73652,5.3353586,0.0012224256,0.0014803713,0.0014804096
